purchase_order_id,store_id,product_id,category,supplier_id,order_date,expected_arrival_date,ordered_qty,planned_lead_time_days,cancelled_flag,data_origin
PO-SIM-0001336,S001,P0004,Electronics,SUP-02,2023-12-24,2023-12-28,84,4,False,simulation
PO-SIM-0001337,S001,P0009,Clothing,SUP-01,2023-12-24,2023-12-27,56,3,False,simulation
PO-SIM-0001338,S001,P0013,Toys,SUP-05,2023-12-24,2023-12-27,51,3,False,simulation
PO-SIM-0001339,S001,P0015,Toys,SUP-05,2023-12-24,2023-12-27,15,3,False,simulation
PO-SIM-0001340,S001,P0017,Toys,SUP-05,2023-12-24,2023-12-27,123,3,False,simulation
PO-SIM-0001341,S002,P0004,Groceries,SUP-04,2023-12-24,2023-12-30,152,6,False,simulation
PO-SIM-0001342,S002,P0006,Clothing,SUP-01,2023-12-24,2023-12-27,34,3,False,simulation
PO-SIM-0001343,S002,P0010,Groceries,SUP-04,2023-12-24,2023-12-30,75,6,False,simulation
PO-SIM-0001344,S002,P0020,Furniture,SUP-03,2023-12-24,2023-12-29,56,5,False,simulation
PO-SIM-0001345,S003,P0006,Toys,SUP-05,2023-12-24,2023-12-27,24,3,False,simulation
PO-SIM-0001346,S003,P0009,Groceries,SUP-04,2023-12-24,2023-12-30,2,6,False,simulation
PO-SIM-0001347,S003,P0010,Groceries,SUP-04,2023-12-24,2023-12-30,111,6,False,simulation
PO-SIM-0001348,S003,P0011,Electronics,SUP-02,2023-12-24,2023-12-28,56,4,False,simulation
PO-SIM-0001349,S004,P0006,Groceries,SUP-04,2023-12-24,2023-12-30,117,6,False,simulation
PO-SIM-0001350,S004,P0008,Furniture,SUP-03,2023-12-24,2023-12-29,1,5,False,simulation
PO-SIM-0001351,S004,P0018,Furniture,SUP-03,2023-12-24,2023-12-29,50,5,False,simulation
PO-SIM-0001352,S005,P0015,Groceries,SUP-04,2023-12-24,2023-12-30,36,6,False,simulation
PO-SIM-0001353,S005,P0017,Toys,SUP-05,2023-12-24,2023-12-27,48,3,False,simulation
PO-SIM-0001354,S005,P0018,Clothing,SUP-01,2023-12-24,2023-12-27,96,3,False,simulation
PO-SIM-0001355,S005,P0019,Furniture,SUP-03,2023-12-24,2023-12-29,12,5,False,simulation
PO-SIM-0001356,S001,P0004,Electronics,SUP-02,2023-12-25,2023-12-29,162,4,False,simulation
PO-SIM-0001357,S001,P0009,Clothing,SUP-01,2023-12-25,2023-12-28,6,3,False,simulation
PO-SIM-0001358,S001,P0015,Toys,SUP-05,2023-12-25,2023-12-28,26,3,False,simulation
PO-SIM-0001359,S002,P0006,Clothing,SUP-01,2023-12-25,2023-12-28,12,3,False,simulation
PO-SIM-0001360,S002,P0008,Groceries,SUP-04,2023-12-25,2023-12-31,2,6,False,simulation
PO-SIM-0001361,S002,P0010,Groceries,SUP-04,2023-12-25,2023-12-31,54,6,False,simulation
PO-SIM-0001362,S002,P0016,Clothing,SUP-01,2023-12-25,2023-12-28,106,3,False,simulation
PO-SIM-0001363,S002,P0018,Clothing,SUP-01,2023-12-25,2023-12-28,53,3,False,simulation
PO-SIM-0001364,S003,P0006,Toys,SUP-05,2023-12-25,2023-12-28,21,3,False,simulation
PO-SIM-0001365,S003,P0019,Groceries,SUP-04,2023-12-25,2023-12-31,16,6,False,simulation
PO-SIM-0001366,S004,P0005,Clothing,SUP-01,2023-12-25,2023-12-28,23,3,False,simulation
PO-SIM-0001367,S004,P0012,Electronics,SUP-02,2023-12-25,2023-12-29,108,4,False,simulation
PO-SIM-0001368,S004,P0014,Furniture,SUP-03,2023-12-25,2023-12-30,80,5,False,simulation
PO-SIM-0001369,S004,P0015,Furniture,SUP-03,2023-12-25,2023-12-30,26,5,False,simulation
PO-SIM-0001370,S004,P0018,Furniture,SUP-03,2023-12-25,2023-12-30,22,5,False,simulation
PO-SIM-0001371,S004,P0019,Clothing,SUP-01,2023-12-25,2023-12-28,50,3,False,simulation
PO-SIM-0001372,S005,P0001,Groceries,SUP-04,2023-12-25,2023-12-31,76,6,False,simulation
PO-SIM-0001373,S005,P0008,Groceries,SUP-04,2023-12-25,2023-12-31,4,6,False,simulation
PO-SIM-0001374,S001,P0002,Clothing,SUP-01,2023-12-26,2023-12-29,56,3,False,simulation
PO-SIM-0001375,S001,P0006,Toys,SUP-05,2023-12-26,2023-12-29,20,3,False,simulation
PO-SIM-0001376,S001,P0008,Electronics,SUP-02,2023-12-26,2023-12-30,32,4,False,simulation
PO-SIM-0001377,S001,P0009,Clothing,SUP-01,2023-12-26,2023-12-29,62,3,False,simulation
PO-SIM-0001378,S001,P0013,Toys,SUP-05,2023-12-26,2023-12-29,20,3,False,simulation
PO-SIM-0001379,S001,P0015,Toys,SUP-05,2023-12-26,2023-12-29,18,3,False,simulation
PO-SIM-0001380,S001,P0017,Toys,SUP-05,2023-12-26,2023-12-29,59,3,False,simulation
PO-SIM-0001381,S002,P0008,Groceries,SUP-04,2023-12-26,2024-01-01,88,6,False,simulation
PO-SIM-0001382,S002,P0018,Clothing,SUP-01,2023-12-26,2023-12-29,34,3,False,simulation
PO-SIM-0001383,S003,P0003,Electronics,SUP-02,2023-12-26,2023-12-30,74,4,False,simulation
PO-SIM-0001384,S003,P0005,Toys,SUP-05,2023-12-26,2023-12-29,25,3,False,simulation
PO-SIM-0001385,S003,P0006,Toys,SUP-05,2023-12-26,2023-12-29,21,3,False,simulation
PO-SIM-0001386,S003,P0008,Clothing,SUP-01,2023-12-26,2023-12-29,53,3,False,simulation
PO-SIM-0001387,S003,P0009,Groceries,SUP-04,2023-12-26,2024-01-01,121,6,False,simulation
PO-SIM-0001388,S003,P0011,Electronics,SUP-02,2023-12-26,2023-12-30,64,4,False,simulation
PO-SIM-0001389,S003,P0019,Groceries,SUP-04,2023-12-26,2024-01-01,57,6,False,simulation
PO-SIM-0001390,S004,P0001,Groceries,SUP-04,2023-12-26,2024-01-01,124,6,False,simulation
PO-SIM-0001391,S004,P0005,Clothing,SUP-01,2023-12-26,2023-12-29,17,3,False,simulation
PO-SIM-0001392,S004,P0017,Clothing,SUP-01,2023-12-26,2023-12-29,64,3,False,simulation
PO-SIM-0001393,S004,P0018,Furniture,SUP-03,2023-12-26,2023-12-31,7,5,False,simulation
PO-SIM-0001394,S005,P0003,Toys,SUP-05,2023-12-26,2023-12-29,23,3,False,simulation
PO-SIM-0001395,S005,P0008,Groceries,SUP-04,2023-12-26,2024-01-01,62,6,False,simulation
PO-SIM-0001396,S005,P0014,Furniture,SUP-03,2023-12-26,2023-12-31,22,5,False,simulation
PO-SIM-0001397,S005,P0018,Clothing,SUP-01,2023-12-26,2023-12-29,51,3,False,simulation
PO-SIM-0001398,S002,P0001,Groceries,SUP-04,2023-12-27,2024-01-02,18,6,False,simulation
PO-SIM-0001399,S002,P0006,Clothing,SUP-01,2023-12-27,2023-12-30,103,3,False,simulation
PO-SIM-0001400,S002,P0015,Clothing,SUP-01,2023-12-27,2023-12-30,147,3,False,simulation
PO-SIM-0001401,S003,P0003,Electronics,SUP-02,2023-12-27,2023-12-31,22,4,False,simulation
PO-SIM-0001402,S003,P0005,Toys,SUP-05,2023-12-27,2023-12-30,60,3,False,simulation
PO-SIM-0001403,S003,P0016,Electronics,SUP-02,2023-12-27,2023-12-31,49,4,False,simulation
PO-SIM-0001404,S003,P0019,Groceries,SUP-04,2023-12-27,2024-01-02,40,6,False,simulation
PO-SIM-0001405,S004,P0001,Groceries,SUP-04,2023-12-27,2024-01-02,138,6,False,simulation
PO-SIM-0001406,S004,P0002,Groceries,SUP-04,2023-12-27,2024-01-02,43,6,False,simulation
PO-SIM-0001407,S004,P0017,Clothing,SUP-01,2023-12-27,2023-12-30,20,3,False,simulation
PO-SIM-0001408,S004,P0019,Clothing,SUP-01,2023-12-27,2023-12-30,78,3,False,simulation
PO-SIM-0001409,S005,P0010,Groceries,SUP-04,2023-12-27,2024-01-02,3,6,False,simulation
PO-SIM-0001410,S005,P0018,Clothing,SUP-01,2023-12-27,2023-12-30,47,3,False,simulation
PO-SIM-0001411,S001,P0002,Clothing,SUP-01,2023-12-28,2023-12-31,120,3,False,simulation
PO-SIM-0001412,S001,P0018,Groceries,SUP-04,2023-12-28,2024-01-03,65,6,False,simulation
PO-SIM-0001413,S002,P0011,Groceries,SUP-04,2023-12-28,2024-01-03,38,6,False,simulation
PO-SIM-0001414,S002,P0018,Clothing,SUP-01,2023-12-28,2023-12-31,4,3,False,simulation
PO-SIM-0001415,S004,P0005,Clothing,SUP-01,2023-12-28,2023-12-31,152,3,False,simulation
PO-SIM-0001416,S005,P0001,Groceries,SUP-04,2023-12-28,2024-01-03,6,6,False,simulation
PO-SIM-0001417,S005,P0004,Groceries,SUP-04,2023-12-28,2024-01-03,36,6,False,simulation
PO-SIM-0001418,S005,P0007,Groceries,SUP-04,2023-12-28,2024-01-03,10,6,False,simulation
PO-SIM-0001419,S005,P0018,Clothing,SUP-01,2023-12-28,2023-12-31,156,3,False,simulation
PO-SIM-0001420,S001,P0002,Clothing,SUP-01,2023-12-29,2024-01-01,82,3,False,simulation
PO-SIM-0001421,S001,P0008,Electronics,SUP-02,2023-12-29,2024-01-02,9,4,False,simulation
PO-SIM-0001422,S001,P0009,Clothing,SUP-01,2023-12-29,2024-01-01,78,3,False,simulation
PO-SIM-0001423,S001,P0017,Toys,SUP-05,2023-12-29,2024-01-01,6,3,False,simulation
PO-SIM-0001424,S002,P0008,Groceries,SUP-04,2023-12-29,2024-01-04,12,6,False,simulation
PO-SIM-0001425,S002,P0019,Clothing,SUP-01,2023-12-29,2024-01-01,46,3,False,simulation
PO-SIM-0001426,S003,P0008,Clothing,SUP-01,2023-12-29,2024-01-01,36,3,False,simulation
PO-SIM-0001427,S003,P0009,Groceries,SUP-04,2023-12-29,2024-01-04,24,6,False,simulation
PO-SIM-0001428,S005,P0008,Groceries,SUP-04,2023-12-29,2024-01-04,38,6,False,simulation
PO-SIM-0001429,S005,P0018,Clothing,SUP-01,2023-12-29,2024-01-01,44,3,False,simulation
PO-SIM-0001430,S002,P0006,Clothing,SUP-01,2023-12-30,2024-01-02,78,3,False,simulation
PO-SIM-0001431,S002,P0015,Clothing,SUP-01,2023-12-30,2024-01-02,99,3,False,simulation
PO-SIM-0001432,S002,P0016,Clothing,SUP-01,2023-12-30,2024-01-02,13,3,False,simulation
PO-SIM-0001433,S002,P0018,Clothing,SUP-01,2023-12-30,2024-01-02,63,3,False,simulation
PO-SIM-0001434,S002,P0019,Clothing,SUP-01,2023-12-30,2024-01-02,132,3,False,simulation
PO-SIM-0001435,S003,P0010,Groceries,SUP-04,2023-12-30,2024-01-05,1,6,False,simulation
PO-SIM-0001436,S004,P0005,Clothing,SUP-01,2023-12-30,2024-01-02,68,3,False,simulation
PO-SIM-0001437,S004,P0012,Electronics,SUP-02,2023-12-30,2024-01-03,14,4,False,simulation
PO-SIM-0001438,S004,P0017,Clothing,SUP-01,2023-12-30,2024-01-02,79,3,False,simulation
PO-SIM-0001439,S004,P0019,Clothing,SUP-01,2023-12-30,2024-01-02,49,3,False,simulation
PO-SIM-0001440,S001,P0002,Clothing,SUP-01,2023-12-31,2024-01-03,55,3,False,simulation
PO-SIM-0001441,S001,P0008,Electronics,SUP-02,2023-12-31,2024-01-04,31,4,False,simulation
PO-SIM-0001442,S001,P0009,Clothing,SUP-01,2023-12-31,2024-01-03,33,3,False,simulation
PO-SIM-0001443,S001,P0014,Groceries,SUP-04,2023-12-31,2024-01-06,59,6,False,simulation
PO-SIM-0001444,S002,P0008,Groceries,SUP-04,2023-12-31,2024-01-06,35,6,False,simulation
PO-SIM-0001445,S002,P0010,Groceries,SUP-04,2023-12-31,2024-01-06,38,6,False,simulation
PO-SIM-0001446,S003,P0019,Groceries,SUP-04,2023-12-31,2024-01-06,58,6,False,simulation
PO-SIM-0001447,S003,P0020,Clothing,SUP-01,2023-12-31,2024-01-03,104,3,False,simulation
PO-SIM-0001448,S004,P0006,Groceries,SUP-04,2023-12-31,2024-01-06,10,6,False,simulation
PO-SIM-0001449,S005,P0008,Groceries,SUP-04,2023-12-31,2024-01-06,21,6,False,simulation
PO-SIM-0001450,S001,P0002,Clothing,SUP-01,2024-01-01,2024-01-04,20,3,False,simulation
PO-SIM-0001451,S001,P0008,Electronics,SUP-02,2024-01-01,2024-01-05,9,4,False,simulation
PO-SIM-0001452,S001,P0018,Groceries,SUP-04,2024-01-01,2024-01-07,15,6,False,simulation
PO-SIM-0001453,S002,P0006,Clothing,SUP-01,2024-01-01,2024-01-04,62,3,False,simulation
PO-SIM-0001454,S002,P0008,Groceries,SUP-04,2024-01-01,2024-01-07,33,6,False,simulation
PO-SIM-0001455,S002,P0010,Groceries,SUP-04,2024-01-01,2024-01-07,61,6,False,simulation
PO-SIM-0001456,S002,P0018,Clothing,SUP-01,2024-01-01,2024-01-04,80,3,False,simulation
PO-SIM-0001457,S003,P0008,Clothing,SUP-01,2024-01-01,2024-01-04,59,3,False,simulation
PO-SIM-0001458,S003,P0009,Groceries,SUP-04,2024-01-01,2024-01-07,61,6,False,simulation
PO-SIM-0001459,S004,P0002,Groceries,SUP-04,2024-01-01,2024-01-07,19,6,False,simulation
PO-SIM-0001460,S004,P0005,Clothing,SUP-01,2024-01-01,2024-01-04,111,3,False,simulation
PO-SIM-0001461,S004,P0018,Furniture,SUP-03,2024-01-01,2024-01-06,8,5,False,simulation
PO-SIM-0001462,S004,P0019,Clothing,SUP-01,2024-01-01,2024-01-04,24,3,False,simulation
PO-SIM-0001463,S005,P0001,Groceries,SUP-04,2024-01-01,2024-01-07,37,6,False,simulation
PO-SIM-0001464,S005,P0018,Clothing,SUP-01,2024-01-01,2024-01-04,35,3,False,simulation
PO-SIM-0001465,S001,P0002,Clothing,SUP-01,2024-01-02,2024-01-05,61,3,False,simulation
PO-SIM-0001466,S001,P0009,Clothing,SUP-01,2024-01-02,2024-01-05,129,3,False,simulation
PO-SIM-0001467,S002,P0006,Clothing,SUP-01,2024-01-02,2024-01-05,148,3,False,simulation
PO-SIM-0001468,S002,P0008,Groceries,SUP-04,2024-01-02,2024-01-08,51,6,False,simulation
PO-SIM-0001469,S002,P0009,Groceries,SUP-04,2024-01-02,2024-01-08,59,6,False,simulation
PO-SIM-0001470,S002,P0010,Groceries,SUP-04,2024-01-02,2024-01-08,32,6,False,simulation
PO-SIM-0001471,S002,P0016,Clothing,SUP-01,2024-01-02,2024-01-05,45,3,False,simulation
PO-SIM-0001472,S002,P0018,Clothing,SUP-01,2024-01-02,2024-01-05,39,3,False,simulation
PO-SIM-0001473,S003,P0009,Groceries,SUP-04,2024-01-02,2024-01-08,34,6,False,simulation
PO-SIM-0001474,S003,P0010,Groceries,SUP-04,2024-01-02,2024-01-08,30,6,False,simulation
PO-SIM-0001475,S004,P0002,Groceries,SUP-04,2024-01-02,2024-01-08,90,6,False,simulation
PO-SIM-0001476,S004,P0005,Clothing,SUP-01,2024-01-02,2024-01-05,82,3,False,simulation
PO-SIM-0001477,S004,P0006,Groceries,SUP-04,2024-01-02,2024-01-08,30,6,False,simulation
PO-SIM-0001478,S004,P0009,Clothing,SUP-01,2024-01-02,2024-01-05,7,3,False,simulation
PO-SIM-0001479,S004,P0017,Clothing,SUP-01,2024-01-02,2024-01-05,89,3,False,simulation
PO-SIM-0001480,S005,P0005,Groceries,SUP-04,2024-01-02,2024-01-08,94,6,False,simulation
PO-SIM-0001481,S005,P0008,Groceries,SUP-04,2024-01-02,2024-01-08,39,6,False,simulation
PO-SIM-0001482,S005,P0015,Groceries,SUP-04,2024-01-02,2024-01-08,110,6,False,simulation
PO-SIM-0001483,S005,P0018,Clothing,SUP-01,2024-01-02,2024-01-05,12,3,False,simulation
PO-SIM-0001484,S001,P0002,Clothing,SUP-01,2024-01-03,2024-01-06,5,3,False,simulation
PO-SIM-0001485,S001,P0008,Electronics,SUP-02,2024-01-03,2024-01-07,4,4,False,simulation
PO-SIM-0001486,S002,P0003,Groceries,SUP-04,2024-01-03,2024-01-09,85,6,False,simulation
PO-SIM-0001487,S002,P0008,Groceries,SUP-04,2024-01-03,2024-01-09,65,6,False,simulation
PO-SIM-0001488,S003,P0004,Groceries,SUP-04,2024-01-03,2024-01-09,18,6,False,simulation
PO-SIM-0001489,S003,P0010,Groceries,SUP-04,2024-01-03,2024-01-09,26,6,False,simulation
PO-SIM-0001490,S004,P0012,Electronics,SUP-02,2024-01-03,2024-01-07,13,4,False,simulation
PO-SIM-0001491,S004,P0017,Clothing,SUP-01,2024-01-03,2024-01-06,54,3,False,simulation
PO-SIM-0001492,S004,P0019,Clothing,SUP-01,2024-01-03,2024-01-06,60,3,False,simulation
PO-SIM-0001493,S005,P0008,Groceries,SUP-04,2024-01-03,2024-01-09,80,6,False,simulation
PO-SIM-0001494,S001,P0008,Electronics,SUP-02,2024-01-04,2024-01-08,17,4,False,simulation
PO-SIM-0001495,S001,P0009,Clothing,SUP-01,2024-01-04,2024-01-07,31,3,False,simulation
PO-SIM-0001496,S001,P0012,Groceries,SUP-04,2024-01-04,2024-01-10,64,6,False,simulation
PO-SIM-0001497,S002,P0006,Clothing,SUP-01,2024-01-04,2024-01-07,134,3,False,simulation
PO-SIM-0001498,S002,P0008,Groceries,SUP-04,2024-01-04,2024-01-10,33,6,False,simulation
PO-SIM-0001499,S002,P0010,Groceries,SUP-04,2024-01-04,2024-01-10,27,6,False,simulation
PO-SIM-0001500,S002,P0016,Clothing,SUP-01,2024-01-04,2024-01-07,39,3,False,simulation
PO-SIM-0001501,S003,P0004,Groceries,SUP-04,2024-01-04,2024-01-10,75,6,False,simulation
PO-SIM-0001502,S003,P0010,Groceries,SUP-04,2024-01-04,2024-01-10,26,6,False,simulation
PO-SIM-0001503,S004,P0014,Furniture,SUP-03,2024-01-04,2024-01-09,2,5,False,simulation
PO-SIM-0001504,S004,P0017,Clothing,SUP-01,2024-01-04,2024-01-07,58,3,False,simulation
PO-SIM-0001505,S005,P0018,Clothing,SUP-01,2024-01-04,2024-01-07,121,3,False,simulation
PO-SIM-0001506,S001,P0008,Electronics,SUP-02,2024-01-05,2024-01-09,10,4,False,simulation
PO-SIM-0001507,S001,P0009,Clothing,SUP-01,2024-01-05,2024-01-08,9,3,False,simulation
PO-SIM-0001508,S001,P0016,Groceries,SUP-04,2024-01-05,2024-01-11,54,6,False,simulation
PO-SIM-0001509,S001,P0017,Toys,SUP-05,2024-01-05,2024-01-08,19,3,False,simulation
PO-SIM-0001510,S001,P0018,Groceries,SUP-04,2024-01-05,2024-01-11,21,6,False,simulation
PO-SIM-0001511,S002,P0006,Clothing,SUP-01,2024-01-05,2024-01-08,1,3,False,simulation
PO-SIM-0001512,S002,P0008,Groceries,SUP-04,2024-01-05,2024-01-11,35,6,False,simulation
PO-SIM-0001513,S002,P0010,Groceries,SUP-04,2024-01-05,2024-01-11,53,6,False,simulation
PO-SIM-0001514,S002,P0016,Clothing,SUP-01,2024-01-05,2024-01-08,154,3,False,simulation
PO-SIM-0001515,S003,P0003,Electronics,SUP-02,2024-01-05,2024-01-09,1,4,False,simulation
PO-SIM-0001516,S003,P0008,Clothing,SUP-01,2024-01-05,2024-01-08,86,3,False,simulation
PO-SIM-0001517,S003,P0009,Groceries,SUP-04,2024-01-05,2024-01-11,41,6,False,simulation
PO-SIM-0001518,S003,P0010,Groceries,SUP-04,2024-01-05,2024-01-11,56,6,False,simulation
PO-SIM-0001519,S003,P0011,Electronics,SUP-02,2024-01-05,2024-01-09,30,4,False,simulation
PO-SIM-0001520,S003,P0019,Groceries,SUP-04,2024-01-05,2024-01-11,56,6,False,simulation
PO-SIM-0001521,S004,P0005,Clothing,SUP-01,2024-01-05,2024-01-08,101,3,False,simulation
PO-SIM-0001522,S004,P0017,Clothing,SUP-01,2024-01-05,2024-01-08,87,3,False,simulation
PO-SIM-0001523,S004,P0019,Clothing,SUP-01,2024-01-05,2024-01-08,97,3,False,simulation
PO-SIM-0001524,S005,P0005,Groceries,SUP-04,2024-01-05,2024-01-11,87,6,False,simulation
PO-SIM-0001525,S005,P0008,Groceries,SUP-04,2024-01-05,2024-01-11,30,6,False,simulation
PO-SIM-0001526,S005,P0018,Clothing,SUP-01,2024-01-05,2024-01-08,112,3,False,simulation
PO-SIM-0001527,S001,P0002,Clothing,SUP-01,2024-01-06,2024-01-09,76,3,False,simulation
PO-SIM-0001528,S001,P0004,Electronics,SUP-02,2024-01-06,2024-01-10,27,4,False,simulation
PO-SIM-0001529,S001,P0009,Clothing,SUP-01,2024-01-06,2024-01-09,62,3,False,simulation
PO-SIM-0001530,S001,P0017,Toys,SUP-05,2024-01-06,2024-01-09,1,3,False,simulation
PO-SIM-0001531,S002,P0018,Clothing,SUP-01,2024-01-06,2024-01-09,26,3,False,simulation
PO-SIM-0001532,S002,P0019,Clothing,SUP-01,2024-01-06,2024-01-09,42,3,False,simulation
PO-SIM-0001533,S003,P0001,Toys,SUP-05,2024-01-06,2024-01-09,12,3,False,simulation
PO-SIM-0001534,S003,P0009,Groceries,SUP-04,2024-01-06,2024-01-12,50,6,False,simulation
PO-SIM-0001535,S004,P0005,Clothing,SUP-01,2024-01-06,2024-01-09,19,3,False,simulation
PO-SIM-0001536,S004,P0009,Clothing,SUP-01,2024-01-06,2024-01-09,104,3,False,simulation
PO-SIM-0001537,S004,P0019,Clothing,SUP-01,2024-01-06,2024-01-09,43,3,False,simulation
PO-SIM-0001538,S005,P0001,Groceries,SUP-04,2024-01-06,2024-01-12,7,6,False,simulation
PO-SIM-0001539,S005,P0006,Groceries,SUP-04,2024-01-06,2024-01-12,33,6,False,simulation
PO-SIM-0001540,S005,P0009,Groceries,SUP-04,2024-01-06,2024-01-12,21,6,False,simulation
PO-SIM-0001541,S005,P0015,Groceries,SUP-04,2024-01-06,2024-01-12,38,6,False,simulation
PO-SIM-0001542,S005,P0018,Clothing,SUP-01,2024-01-06,2024-01-09,6,3,False,simulation
PO-SIM-0001543,S001,P0002,Clothing,SUP-01,2024-01-07,2024-01-10,19,3,False,simulation
PO-SIM-0001544,S001,P0009,Clothing,SUP-01,2024-01-07,2024-01-10,9,3,False,simulation
PO-SIM-0001545,S002,P0006,Clothing,SUP-01,2024-01-07,2024-01-10,88,3,False,simulation
PO-SIM-0001546,S002,P0008,Groceries,SUP-04,2024-01-07,2024-01-13,57,6,False,simulation
PO-SIM-0001547,S002,P0010,Groceries,SUP-04,2024-01-07,2024-01-13,109,6,False,simulation
PO-SIM-0001548,S002,P0019,Clothing,SUP-01,2024-01-07,2024-01-10,146,3,False,simulation
PO-SIM-0001549,S003,P0009,Groceries,SUP-04,2024-01-07,2024-01-13,20,6,False,simulation
PO-SIM-0001550,S003,P0010,Groceries,SUP-04,2024-01-07,2024-01-13,10,6,False,simulation
PO-SIM-0001551,S003,P0011,Electronics,SUP-02,2024-01-07,2024-01-11,68,4,False,simulation
PO-SIM-0001552,S003,P0013,Groceries,SUP-04,2024-01-07,2024-01-13,58,6,False,simulation
PO-SIM-0001553,S003,P0019,Groceries,SUP-04,2024-01-07,2024-01-13,35,6,False,simulation
PO-SIM-0001554,S004,P0009,Clothing,SUP-01,2024-01-07,2024-01-10,163,3,False,simulation
PO-SIM-0001555,S004,P0011,Clothing,SUP-01,2024-01-07,2024-01-10,34,3,False,simulation
PO-SIM-0001556,S004,P0012,Electronics,SUP-02,2024-01-07,2024-01-11,37,4,False,simulation
PO-SIM-0001557,S004,P0013,Groceries,SUP-04,2024-01-07,2024-01-13,38,6,False,simulation
PO-SIM-0001558,S004,P0017,Clothing,SUP-01,2024-01-07,2024-01-10,27,3,False,simulation
PO-SIM-0001559,S004,P0019,Clothing,SUP-01,2024-01-07,2024-01-10,13,3,False,simulation
PO-SIM-0001560,S005,P0004,Groceries,SUP-04,2024-01-07,2024-01-13,1,6,False,simulation
PO-SIM-0001561,S001,P0002,Clothing,SUP-01,2024-01-08,2024-01-11,58,3,False,simulation
PO-SIM-0001562,S001,P0016,Groceries,SUP-04,2024-01-08,2024-01-14,58,6,False,simulation
PO-SIM-0001563,S002,P0006,Clothing,SUP-01,2024-01-08,2024-01-11,125,3,False,simulation
PO-SIM-0001564,S002,P0018,Clothing,SUP-01,2024-01-08,2024-01-11,72,3,False,simulation
PO-SIM-0001565,S003,P0004,Groceries,SUP-04,2024-01-08,2024-01-14,24,6,False,simulation
PO-SIM-0001566,S003,P0019,Groceries,SUP-04,2024-01-08,2024-01-14,28,6,False,simulation
PO-SIM-0001567,S004,P0002,Groceries,SUP-04,2024-01-08,2024-01-14,5,6,False,simulation
PO-SIM-0001568,S004,P0004,Groceries,SUP-04,2024-01-08,2024-01-14,77,6,True,simulation
PO-SIM-0001569,S004,P0005,Clothing,SUP-01,2024-01-08,2024-01-11,25,3,False,simulation
PO-SIM-0001570,S004,P0011,Clothing,SUP-01,2024-01-08,2024-01-11,146,3,False,simulation
PO-SIM-0001571,S004,P0016,Furniture,SUP-03,2024-01-08,2024-01-13,60,5,False,simulation
PO-SIM-0001572,S004,P0017,Clothing,SUP-01,2024-01-08,2024-01-11,120,3,False,simulation
PO-SIM-0001573,S004,P0019,Clothing,SUP-01,2024-01-08,2024-01-11,19,3,False,simulation
PO-SIM-0001574,S005,P0004,Groceries,SUP-04,2024-01-08,2024-01-14,57,6,False,simulation
PO-SIM-0001575,S005,P0018,Clothing,SUP-01,2024-01-08,2024-01-11,52,3,False,simulation
PO-SIM-0001576,S001,P0004,Electronics,SUP-02,2024-01-09,2024-01-13,79,4,False,simulation
PO-SIM-0001577,S001,P0005,Groceries,SUP-04,2024-01-09,2024-01-15,18,6,False,simulation
PO-SIM-0001578,S001,P0008,Electronics,SUP-02,2024-01-09,2024-01-13,96,4,False,simulation
PO-SIM-0001579,S001,P0013,Toys,SUP-05,2024-01-09,2024-01-12,39,3,False,simulation
PO-SIM-0001580,S001,P0015,Toys,SUP-05,2024-01-09,2024-01-12,58,3,False,simulation
PO-SIM-0001581,S001,P0017,Toys,SUP-05,2024-01-09,2024-01-12,41,3,False,simulation
PO-SIM-0001582,S001,P0018,Groceries,SUP-04,2024-01-09,2024-01-15,12,6,False,simulation
PO-SIM-0001583,S002,P0001,Groceries,SUP-04,2024-01-09,2024-01-15,10,6,False,simulation
PO-SIM-0001584,S002,P0008,Groceries,SUP-04,2024-01-09,2024-01-15,65,6,False,simulation
PO-SIM-0001585,S002,P0011,Groceries,SUP-04,2024-01-09,2024-01-15,94,6,False,simulation
PO-SIM-0001586,S002,P0016,Clothing,SUP-01,2024-01-09,2024-01-12,61,3,False,simulation
PO-SIM-0001587,S002,P0018,Clothing,SUP-01,2024-01-09,2024-01-12,41,3,False,simulation
PO-SIM-0001588,S003,P0006,Toys,SUP-05,2024-01-09,2024-01-12,5,3,False,simulation
PO-SIM-0001589,S003,P0007,Groceries,SUP-04,2024-01-09,2024-01-15,26,6,False,simulation
PO-SIM-0001590,S003,P0009,Groceries,SUP-04,2024-01-09,2024-01-15,126,6,False,simulation
PO-SIM-0001591,S003,P0010,Groceries,SUP-04,2024-01-09,2024-01-15,83,6,False,simulation
PO-SIM-0001592,S003,P0019,Groceries,SUP-04,2024-01-09,2024-01-15,63,6,False,simulation
PO-SIM-0001593,S004,P0006,Groceries,SUP-04,2024-01-09,2024-01-15,15,6,False,simulation
PO-SIM-0001594,S004,P0008,Furniture,SUP-03,2024-01-09,2024-01-14,20,5,False,simulation
PO-SIM-0001595,S004,P0012,Electronics,SUP-02,2024-01-09,2024-01-13,61,4,False,simulation
